point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,boundary_type,value_as_printed,unit_as_printed
N2_japasfranck1985_n2_078,N2,623,35.5,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_079,N2,613,40,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_080,N2,603,45,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_081,N2,593,51,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_082,N2,583,62,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_083,N2,573,74,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_084,N2,540,150,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_085,N2,529,200,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.97,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_086,N2,633,26,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_087,N2,623,28,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_088,N2,613,29,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_089,N2,603,31,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_090,N2,593,34,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_091,N2,583,38,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_092,N2,573,44,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_093,N2,523,105,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.98,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_094,N2,633,22,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.99,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_095,N2,623,21,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.99,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_096,N2,603,20.5,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.99,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_097,N2,573,24,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.99,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_098,N2,523,39,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.99,mole fraction H2O (isopleth/phase-boundary composition marker; NOT solubility-vs-P)
N2_japasfranck1985_n2_099,N2,647,22.1,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,1.0,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_100,N2,643,30,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.95,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_101,N2,641,40,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.91,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_102,N2,641,50,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.88,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_103,N2,640,75,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.8,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_104,N2,642,100,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.75,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_105,N2,648,150,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.685,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_106,N2,655,200,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.65,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_japasfranck1985_n2_107,N2,659,250,total,none,0,,,,,,,,japasfranck1985_n2,Japas & Franck (1985),synthetic_visual,,,0.625,mole fraction H2O at the critical point for this Pc (critical curve coordinate; NOT solubility)
N2_langservio2014_n2_001,N2,275.1,2.7,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 85,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_002,N2,275.1,2.8,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 07,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_003,N2,275.1,2.8,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 82,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_004,N2,275.1,5.6,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 45,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_005,N2,275.1,5.6,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 22,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_006,N2,275.1,9.5,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.006 10,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_007,N2,275.1,9.5,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 63,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_008,N2,275.2,9.5,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.004 23,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_009,N2,275.2,9.5,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 55,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_010,N2,275.2,9.5,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 86,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_011,N2,277.1,3.2,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 84,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_012,N2,277.2,3.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 57,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_013,N2,277.2,3.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 98,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_014,N2,277.1,6.1,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 39,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_015,N2,277.1,6.2,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 14,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_016,N2,277.1,13.2,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.006 57,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_017,N2,277.1,13.2,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.006 59,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_018,N2,277.1,13.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.005 25,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_019,N2,277.1,13.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.006 58,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_020,N2,277.1,13.4,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.005 53,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_021,N2,279.2,3.9,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 91,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_022,N2,279.2,4,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.001 86,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_023,N2,279.1,7.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 24,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_024,N2,279.1,7.3,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 07,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_025,N2,279.1,13.9,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.005 82,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_026,N2,279.2,13.9,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.002 92,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_langservio2014_n2_027,N2,279.2,14,total,none,0,,,,,,,,langservio2014_n2,Lang & Servio (2014),analytical_sampling,,hydrate,0.006 03,mole fraction N2 in the H-Lw-V liquid (mixture)
N2_vanhinsberg1993_n2_001,N2,644,65,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),"isopleth composition (not a solubility value -- this figure is a P-T fluid-fluid transition locus at fixed 67 mol% H2O, not a solubility-vs-P/T curve)"
N2_vanhinsberg1993_n2_002,N2,647,95,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_003,N2,650,120,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_004,N2,656,259,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_005,N2,660,403,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_006,N2,668,457,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_007,N2,681,543,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_008,N2,690,589,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_009,N2,696,609,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_010,N2,701,683,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_011,N2,705,750,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_012,N2,757,1017,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_013,N2,765,1079,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_014,N2,769,1095,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_015,N2,788.5,1178,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_016,N2,799,1553,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_017,N2,810,1588,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_018,N2,816,1728,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,67 mol% H2O (33 mol% N2),isopleth composition
N2_vanhinsberg1993_n2_019,N2,601.6,44,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_020,N2,617.9,34,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_021,N2,629.4,57,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_022,N2,631.2,67,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_023,N2,640,75,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_024,N2,641.1,100,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_025,N2,641.1,45,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_026,N2,643,30,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_027,N2,644.7,128,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_028,N2,646.9,22,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_029,N2,647.2,168,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_030,N2,647.9,147,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_031,N2,649.7,162,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_032,N2,650.2,198,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_033,N2,650.8,221,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_034,N2,652.7,188,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_035,N2,654.6,198,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_036,N2,656.5,232,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
N2_vanhinsberg1993_n2_037,N2,658.4,249,total,none,0,,,,,,,,vanhinsberg1993_n2,"van Hinsberg, Verbrugge & Schouten (1993)",synthetic_visual,digitized_from_figure,,"67 mol% H2O (33 mol% N2), symbol type unresolved",isopleth composition
iC4H10_tian2004_c2c4_001,iC4H10,547.0,13.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=260.3 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_002,iC4H10,567.0,27.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=137.9 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_003,iC4H10,575.0,29.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=124.4 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_004,iC4H10,580.0,38.2,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=111.4 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_005,iC4H10,595.0,59.8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=88.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_006,iC4H10,651.0,188.8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.50,mole fraction water on the phase boundary (Vm=71.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_007,iC4H10,566.0,16.7,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=208.4 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_008,iC4H10,589.0,29.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=126.6 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_009,iC4H10,597.0,40.4,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=99.7 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_010,iC4H10,602.0,42.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=98.7 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_011,iC4H10,624.0,85.7,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=75.6 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_012,iC4H10,648.0,141.4,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=66.5 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_013,iC4H10,695.0,305.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.60,mole fraction water on the phase boundary (Vm=57.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_014,iC4H10,588.0,20.7,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=116.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_015,iC4H10,607.0,35.7,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=104.4 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_016,iC4H10,621.0,57.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=78.7 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_017,iC4H10,634.0,81.7,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=50.0 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_018,iC4H10,658.0,149.3,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=56.8 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_019,iC4H10,693.0,264.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.70,mole fraction water on the phase boundary (Vm=50.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_020,iC4H10,605.0,22.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.80,mole fraction water on the phase boundary (Vm=116.1 cm3/mol) -- NOT a dilute solubility
iC4H10_tian2004_c2c4_021,iC4H10,614.0,26.8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,tian2004_c2c4,Tian et al. (2004),synthetic_visual,,,0.80,mole fraction water on the phase boundary (Vm=104.4 cm3/mol) -- NOT a dilute solubility
